Domain,Phylum,Class,Order,Family,Genus,OTU.rep,TARA_018_DCM_0.22-1.6,TARA_018_SRF_0.22-1.6,TARA_023_DCM_0.22-1.6,TARA_023_SRF_0.22-1.6,TARA_025_DCM_0.22-1.6,TARA_025_SRF_0.22-1.6,TARA_030_DCM_0.22-1.6,TARA_030_SRF_0.22-1.6,TARA_031_SRF_0.22-1.6,TARA_032_DCM_0.22-1.6,TARA_032_SRF_0.22-1.6,TARA_033_SRF_0.22-1.6,TARA_034_DCM_0.22-1.6,TARA_034_SRF_0.22-1.6,TARA_036_DCM_0.22-1.6,TARA_036_SRF_0.22-1.6,TARA_037_MES_0.22-1.6,TARA_038_DCM_0.22-1.6,TARA_038_MES_0.22-1.6,TARA_038_SRF_0.22-1.6,TARA_039_DCM_0.22-1.6,TARA_039_MES_0.22-1.6,TARA_041_DCM_0.22-1.6,TARA_041_SRF_0.22-1.6,TARA_042_DCM_0.22-1.6,TARA_042_SRF_0.22-1.6,TARA_045_SRF_0.22-1.6,TARA_048_SRF_0.22-1.6,TARA_004_DCM_0.22-1.6,TARA_004_SRF_0.22-1.6,TARA_052_DCM_0.22-1.6,TARA_052_SRF_0.22-1.6,TARA_007_DCM_0.22-1.6,TARA_007_SRF_0.22-1.6,TARA_009_DCM_0.22-1.6,TARA_009_SRF_0.22-1.6,TARA_100_DCM_0.22-3,TARA_100_MES_0.22-3,TARA_100_SRF_0.22-3,TARA_102_DCM_0.22-3,TARA_102_MES_0.22-3,TARA_102_SRF_0.22-3,TARA_109_DCM_0.22-3,TARA_109_MES_0.22-3,TARA_109_SRF_0.22-3,TARA_110_DCM_0.22-3,TARA_110_MES_0.22-3,TARA_110_SRF_0.22-3,TARA_111_DCM_0.22-3,TARA_111_MES_0.22-3,TARA_111_SRF_0.22-3,TARA_112_DCM_0.22-3,TARA_112_MES_0.22-3,TARA_112_SRF_0.22-3,TARA_122_DCM_0.22-3,TARA_122_MES_0.22-3,TARA_122_SRF_0.22-3,TARA_123_SRF_0.22-3,TARA_124_SRF_0.22-3,TARA_125_SRF_0.22-3,TARA_128_DCM_0.22-3,TARA_128_SRF_0.22-3,TARA_132_DCM_0.22-3,TARA_132_MES_0.22-3,TARA_132_SRF_0.22-3,TARA_133_DCM_0.22-3,TARA_133_MES_0.22-3,TARA_133_SRF_0.22-3,TARA_137_DCM_0.22-3,TARA_137_MES_0.22-3,TARA_137_SRF_0.22-3,TARA_138_DCM_0.22-3,TARA_138_MES_0.22-3,TARA_138_SRF_0.22-3,TARA_140_SRF_0.22-3,TARA_141_SRF_0.22-3,TARA_142_DCM_0.22-3,TARA_142_MES_0.22-3,TARA_142_SRF_0.22-3,TARA_145_MES_0.22-3,TARA_145_SRF_0.22-3,TARA_146_MES_0.22-3,TARA_146_SRF_0.22-3,TARA_148b_MES_0.22-3,TARA_148_SRF_0.22-3,TARA_149_MES_0.22-3,TARA_149_SRF_0.22-3,TARA_150_DCM_0.22-3,TARA_150_SRF_0.22-3,TARA_151_DCM_0.22-3,TARA_151_SRF_0.22-3,TARA_152_MES_0.22-3,TARA_152_SRF_0.22-3,TARA_056_MES_0.22-3,TARA_056_SRF_0.22-3,TARA_057_SRF_0.22-3,TARA_058_DCM_0.22-3,TARA_062_SRF_0.22-3,TARA_064_DCM_0.22-3,TARA_064_MES_0.22-3,TARA_064_SRF_0.22-3,TARA_065_DCM_0.22-3,TARA_065_MES_0.22-3,TARA_065_SRF_0.22-3,TARA_066_DCM_0.22-3,TARA_066_SRF_0.22-3,TARA_067_SRF_0.22-3,TARA_068_DCM_0.22-3,TARA_068_MES_0.22-3,TARA_068_SRF_0.22-3,TARA_070_MES_0.22-3,TARA_070_SRF_0.22-3,TARA_072_DCM_0.22-3,TARA_072_MES_0.22-3,TARA_072_SRF_0.22-3,TARA_076_DCM_0.22-3,TARA_076_MES_0.22-3,TARA_076_SRF_0.22-3,TARA_078_DCM_0.22-3,TARA_078_MES_0.22-3,TARA_078_SRF_0.22-3,TARA_082_DCM_0.22-3,TARA_082_SRF_0.22-3,TARA_084_SRF_0.22-3,TARA_085_DCM_0.22-3,TARA_085_MES_0.22-3,TARA_085_SRF_0.22-3,TARA_093_DCM_0.22-3,TARA_093_SRF_0.22-3,TARA_094_SRF_0.22-3,TARA_096_SRF_0.22-3,TARA_098_DCM_0.22-3,TARA_098_MES_0.22-3,TARA_098_SRF_0.22-3,TARA_099_SRF_0.22-3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,HQ672813.1.1446,0.028466681,0.026937639,0.013186648,0.016012021,0.042300312,0.021765562,0.034209043,0.012540495,0.008027679,0.018858436,0.020784979,0.012984577,0.088828509,0.016942887,0.022961196,0.023988869,0.019301479,0.019923295,0.051053898,0.034790172,0.01405837,0.02043997,0.083848653,0.021703744,0.058211325,0.022509387,0.016862052,0.011487733,0.079626176,0.031824766,0.03611263,0.007367364,0.005151851,0.014506897,0.035411502,0.009522643,0.062111801,0.101582165,0.011430438,0.014243112,0.129320271,0.013461305,0.00905973,0.0971385,0.007762589,0.039634123,0.070009626,0.02529748,0.085669156,0.134795035,0.016498641,0.044208249,0.104242424,0.023352794,0.042663481,0.117643983,0.023132512,0.01621797,0.019412898,0.029426569,0.023586451,0.027242654,0.109215279,0.101082648,0.011297307,0.018427186,0.131164531,0.01204787,0.043154875,0.02902313,0.025060563,0.102031892,0.027766209,0.015303321,0.025049018,0.01165637,0.035838012,0.132149086,0.035634337,0.196263868,0.038042703,0.147694653,0.086279087,0.129364745,0.072001559,0.165544743,0.066463952,0.034550174,0.054181695,0.046078525,0.033352314,0.141947891,0.035745234,0.104529253,0.032384055,0.018832018,0.033560918,0.027304735,0.030371211,0.154944126,0.042269045,0.068899793,0.125386538,0.039072039,0.053285968,0.052566525,0.004927322,0.048076923,0.239122524,0.04695249,0.04556128,0.039115023,0.062113046,0.05413892,0.013990105,0.032304484,0.098877652,0.040998834,0.040951438,0.205201623,0.029304589,0.010525338,0.008294625,0.00445795,0.016370567,0.141535828,0.01531722,0.006435144,0.005608273,0.026611357,0.019737131,0.067121449,0.147335517,0.020743445,0.018737118
Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B-TzT-29,Deltaproteobacteria(undef),Deltaproteobacteria(undef),EF573230.1.1478,0.174250593,0.147408749,0.077236079,0.273436057,0.085632338,0.066047224,0.003167504,0.014630578,0.166172964,0.206657028,0.17205344,0.191883197,0.013933884,0.109358635,0.023959508,0.015992579,0.000965074,0.037854261,0,0.062332391,0.059045155,0,0.007860811,0.1371282,0.149938261,0.117662707,0.167014614,0.106979516,0.002793901,0.002194811,0.093892838,0.236676582,0.01416759,0.005275235,0.007290603,0.000680189,0.002911491,0.004494786,0.025310255,0.073886144,0,0.086152355,0.069889342,0,0.067534524,0.014765654,0.002625361,0.00749555,0.010708645,0,0.435911463,0.076188685,0.001212121,0.526271893,0.033064198,0.010457243,0.039787921,0.006950558,0.044372339,0.050334921,0.014413942,0.019459039,0,0,0.105441536,0.001083952,0,0,0.002538522,0,0.139503801,0.002915197,0,0.06571426,0.073419537,0.137286138,0.132401545,0,0.162638768,0.001016911,0.040420372,0,0.083741467,0.010517459,0.060142478,0,0.022431584,0.019381805,0.025069142,0.019199386,0.00732124,0,0.003249567,0.017769973,0.130517556,0.059469532,0.138438788,0.073291658,0.057023497,0,0.056715428,0.088217492,0,0.078144078,0.007612281,0.007103584,0,0.003561254,0,0.004401796,0.000876178,0.014668133,0.014025526,0.04060419,0.069950526,0.038178027,0,0.011530922,0.015925559,0,0.006370563,0,0,0,0,0,0,0,0,0.013305678,0,0.049313717,0,0.001382896,0.004163804
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,Alphaproteobacteria(undef),EU805000.1.1468,0.042268708,0.032923781,0.060281817,0.245107096,0.06087118,0.288956604,0.033575542,0.028216115,0.093923849,0.056575308,0.079675754,0.057709232,0.015675619,0.066231286,0.252573151,0.246285723,0,0.056781392,0,0.243531202,0.063262667,0,0.079918248,0.118384058,0.070559182,0.049111391,0.047374338,0.061746566,0.062164295,0.140467934,0.003095368,0.03407406,0.131372195,0.254530108,0.102068448,0.502659538,0.021350932,0.002696872,0.054702809,0.113054702,0.001771511,0.26922611,0.112599495,0.004539182,0.156028038,0.050514078,0.028003851,0.105874637,0.027663998,0,0.022577088,0.004703005,0,0.014178482,0.006399522,0.003485748,0.013879507,0.023168528,0.011093085,0.010066984,0.019655376,0.032107414,0.010538316,0,0.136509132,0.013007425,0,0.00870124,0.000846174,0.000806198,0.085205914,0.036439962,0,0.02700586,0.061326907,0.071233373,0.027874009,0,0.017360318,0,0.072518902,0,0.026222076,0.004206984,0.01778862,0,0.031570377,0.033707486,0.031538598,0.062398003,0.069145042,0,0.0194974,0.006271755,0.059861435,0.064425326,0.069219394,0.057483653,0.030991031,0,0.033173175,0.043142861,0,0.071632072,0.038061406,0.052566525,0.002463661,0.026709402,0,0.013205388,0.000876178,0.09045349,0.016029173,0.010827784,0.025436555,0.011747085,0,0.029467912,0.052326838,0.010737294,0.110847795,0,0,0,0,0,0,0.012870289,0.013459856,0.029742105,0.005117034,0.008218953,0,0.002765793,0.016655216
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),Deferribacteres(undef),HQ673078.1.1511,0.053482855,0.050882208,0.016954261,0.0406459,0.016507439,0.009756976,0.028507535,0.015675619,0.008027679,0.048717626,0.015011374,0.031740078,0.087086773,0.070852073,0.031946011,0.063970318,0.003860296,0.079693181,0.010940121,0.05798362,0.033740089,0,0.28691961,0.006905737,0.127006527,0.00511577,0.000802955,0.0043079,0.052385642,0.014266275,0.063970945,0.013813808,0.048942583,0.003956427,0.07186452,0.007482077,0.067934783,0.111470694,0.020411496,0.069435172,0.079717976,0.02557648,0.014236718,0.049023168,0.012420142,0.129782323,0.07963595,0.06090134,0.11779509,0.121144905,0.034733981,0.093119503,0.058181818,0.015846539,0.06826157,0.061872021,0.028684315,0.01621797,0.01247972,0.021682735,0.034069318,0.03016151,0.148494458,0.108176168,0.005648654,0.054197604,0.110923091,0.018071805,0.01692348,0.010480575,0.020883803,0.090371105,0.018841356,0.017103712,0.0233215,0.003885457,0.133397045,0.047645589,0.161725067,0.046777917,0.074896571,0.077420584,0.180171036,0.220866639,0.103343414,0.063108217,0.100526727,0.067414973,0.061459833,0.138235576,0.117139836,0.048537021,0.034662045,0.039721116,0.0196267,0.016849701,0.028317025,0.040238557,0.083055964,0.045387673,0.065276247,0.11139873,0.03473546,0.097680098,0.040598833,0.061090826,0.019709288,0.030270655,0.064112561,0.02494351,0.016647391,0.053783156,0.110200565,0.029776406,0.016533761,0.06754574,0.040765348,0,0.021613259,0.035790981,0.001274113,0.001857413,0,0.001485983,0,0.034012486,0,0.000536262,0,0.024263296,0.002193015,0.075340402,0.060726125,0.005531585,0.003122853
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,EF574604.1.1446,0.008626267,0.007482678,0.04144375,0.00615847,0.053649176,0.014260196,0.001900502,0.007315289,0.043349469,0.018858436,0.031177469,0.028854616,0.017417355,0.007701312,0.008984816,0.001599258,0.15055154,0.055785227,0.045583838,0.042038124,0.019681718,0.026827461,0.035373651,0.045380555,0.031751632,0.029671465,0.040147744,0.022975467,0.022351207,0.02304552,0.025794736,0.020260252,0.231833286,0.073853296,0.018747266,0.025847175,0.190217391,0.103380079,0.04653821,0.056082254,0.21966731,0.005384522,0.034944671,0.302309536,0.007762589,0.132113742,0.068259386,0.028108311,0.041942191,0.050334855,0.003473398,0.078069887,0.090909091,0.035863219,0.169587337,0.013942991,0.0009253,0,0.001386636,0.000774383,0.039310751,0.000972952,0.019160575,0.195071778,0.031067596,0.047693892,0.033195961,0.004015957,0.021154351,0.16123961,0.005012113,0.043727954,0.118006386,0.05221133,0.025049018,0.001295152,0.016923506,0.130351139,0.009137009,0.00813529,0,0.003573258,0.001691747,0.022086664,0.005082463,0.022865296,0.003323198,0.168537432,0.00808682,0.002879908,0.004067355,0.005494757,0.003249567,0.011498218,0.040234735,0.027752448,0.031463361,0.031616009,0.031610852,0.082949886,0.035313379,0.016098082,0.118608887,0.004884005,0,0,0,0.096153846,0.086638596,0.083634123,0.678162128,0.080674734,0.082149512,0.274755021,0.047057627,0.199700449,0.085867435,0.016655776,0.031851119,0.021474588,0.031852815,0.034052565,0.001382438,0.000742992,0,0.001097177,0,0.014479075,0.008973237,0.029742105,0.005117034,0.061642147,0.027874287,0.009680274,0.02081902
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,SAR92 clade,FR683900.1.1492,0.000862627,0.001496536,0.001883807,0.004926776,0.001031715,0.003002147,0,0.004180165,0,0.000785768,0,0,0.001741735,0,0,0,0,0,0,0,0,0.001277498,0.001310135,0.001973068,0,0,0,0.000717983,0.012572554,0.013168869,0,0,0.003863888,0.001318809,0.006249089,0.001360378,0,0,0,0.006231362,0,0,0,0,0,0.00077714,0,0.000936944,0,0,0.00086835,0,0.001212121,0.000834028,0,0,0,0,0,0,0,0,0.000958029,0.00266007,0,0.013007425,0.000809658,0.036812937,0.000846174,0.001612396,0,0.001457598,0.001983301,0,0,0,0,0.000898973,0,0,0.019021351,0,0,0,0,0.001829224,0,0,0.001617364,0.004799846,0.008134711,0,0,0,0,0,0,0,0,0,0.000535051,0,0,0.001628002,0.005074854,0.007103584,0.036954915,0,0.000866386,0,0.002628535,0.002444689,0.004007293,0.001353473,0,0.002936771,0.000867348,0,0.00113754,0.001193033,0.001274113,0.369625112,0.406436629,1.732656716,1.258195028,0.449842555,2.164016788,0.006435144,0.010094892,0.001565374,0.002924019,0.001369825,0,0,0
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),Deferribacteres(undef),GQ337204.1.1522,0.000862627,0,0,0,0.001031715,0,0,0,0,0.004714609,0,0,0.036576445,0,0.000998313,0,0.101332767,0,0.074757494,0,0,0.035769948,0.00262027,0,0.017639795,0,0,0,0.00139695,0,0.002063579,0,0,0,0.001041515,0,0,0.243617404,0,0,0.24978299,0,0,0.228774784,0,0,0.174148945,0,0.001784774,0.434244764,0,0.001881202,0.281212121,0,0.007466109,0.218730665,0,0,0,0.000774383,0.003931075,0.000972952,0.018202546,0.273987178,0,0,0.277712555,0,0.05669366,0.168495393,0,0.013118386,0.124947938,0,0,0,0.0009955,0.195077222,0.000913701,0.23897414,0.004755338,0.285860619,0.00507524,0.195624737,0.003388309,0.272554328,0.001661599,0,0.000808682,0.012479601,0,0.259169376,0,0.119163348,0,0,0,0,0.000619821,0.330234451,0.001070102,0.00579531,0.268564409,0,0,0,0,0,0.217462875,0.001467265,0.10251288,0,0,0.093389638,0,0.005873543,0.153520565,0,0,0.161059413,0,0,0.001382438,0,0,0.223824101,0,0,0,0,0,0.004109476,0.39919961,0,0
Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),Deltaproteobacteria(undef),Deltaproteobacteria(undef),HQ673882.1.1474,0.000862627,0.002244803,0.007535227,0,0.021666013,0.000750537,0,0,0,0.007857682,0,0,0.020900826,0,0.000998313,0,0.053079069,0,0.063817373,0,0,0.043434937,0.003930406,0,0,0,0,0,0.003492376,0.001097406,0,0,0,0,0.035411502,0,0.000970497,0.080007192,0,0.002670584,0.138177824,0,0,0.123465756,0,0.002331419,0.129517809,0,0.012493419,0.243142942,0,0.011287213,0.276363636,0.003336113,0.004266348,0.234416529,0,0,0,0,0,0,0.043111294,0.336942161,0,0.001083952,0.347343109,0,0.052462789,0.128991688,0,0.026236772,0.085281926,0,0,0,0.0009955,0.151027527,0.000913701,0.31320866,0.008321841,0.263229987,0.010150481,0.091501893,0.006776617,0.251518256,0.004153997,0.007584184,0.006469456,0.031678986,0.004067355,0.279316819,0.003249567,0.108710423,0.000981335,0,0,0,0.000619821,0.291107146,0.001070102,0.003219616,0.236370568,0.001628002,0.005074854,0,0,0.003561254,0.324894734,0.004401796,0.1708548,0,0.002003647,0.119105625,0,0.001468386,0.337398303,0,0.00796278,0.225483178,0.001274113,0.000619138,0,0,0.008575059,0.536519535,0,0,0,0,0,0.008218953,0.23991797,0,0
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,Gammaproteobacteria(undef),EU544748.1.1454,0.075048523,0.061357956,0.114912215,0.05912131,0.031983162,0.078806347,0.077287096,0.146305779,0.036927325,0.012572291,0.047343564,0.03606827,0,0.024644199,0.02795276,0.036782933,0,0.021915625,0,0.0304414,0.032334252,0,0.014411487,0.037488285,0.003527959,0.034787235,0.047374338,0.0560027,0.090103304,0.093279487,0.071193471,0.104984943,0.048942583,0.10286709,0.056241798,0.128555687,0.046583851,0,0.136348792,0.042729336,0,0.084806225,0.073772083,0,0.083059702,0.075382547,0.021878008,0.101189918,0.041942191,0,0.119832235,0.031039834,0,0.050041701,0.017065392,0.006971495,0.044414424,0.02896066,0.073491687,0.04336547,0.055035052,0.093403386,0.010538316,0,0.048954999,0.084548263,0.001619315,0.137211855,0,0,0.080193802,0.007287992,0.00099165,0.050410939,0.086375925,0.056986699,0.044797515,0,0.040202842,0.002033822,0.048742213,0,0.014379848,0,0.026259392,0,0.026585581,0.037078235,0.046094875,0.025919171,0.039860083,0,0.056325823,0.005226463,0.052010755,0.051540261,0.026219467,0.034490192,0.021073901,0,0.046549455,0.057309173,0.000847206,0.040700041,0.055823395,0.046883657,0.155210643,0.030270655,0,0.042550694,0.001752357,0.046449089,0.014025526,0.024362514,0.036883005,0.013215471,0,0.024343058,0.029576039,0.005965163,0.040771603,0.200600563,0.153450564,0.390070659,0.203462765,0,0.151946819,0.064351445,0.091975683,0.106445427,0.092837615,0.032875812,0.00099551,0.074676402,0.066620865
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,GQ377778.1.1232,0.026741428,0.025441104,0.039559943,0.011085246,0.035078307,0.16061484,0.053214066,0.014630578,0.028899646,0.162654011,0.019630258,0.289988891,0.142822308,0.166348346,0.196667632,0.209502791,0,0.331722867,0,0.217438574,0.237586459,0,0.018341893,0.02071721,0.056447345,0.008185232,0.023285691,0.00215395,0.028637484,0.044993635,0.040239788,0.048808789,0.057958322,0.018463324,0.003124544,0.091825491,0.029114907,0.005393743,0.015512737,0.068544977,0,0.056537483,0.05306413,0.001815673,0.094703586,0.027977028,0.017502407,0.037477748,0.031233547,0,0.052100972,0.062079669,0,0.008340284,0.046929829,0.01132868,0.024983113,0.110050507,0.137276925,0.037170403,0.020965734,0.054485308,0.025866777,0,0.001882885,0.036854371,0,0.050199459,0.00846174,0,0.043438309,0.013118386,0.00099165,0.005401172,0.168433054,0.358757172,0.094572532,0.000898973,0.112385216,0.001016911,0.014266014,0,0.058365265,0.001051746,0.110120031,0,0.051509563,0.04466242,0.064694561,0.015359508,0.017082893,0,0.066074523,0.005226463,0.020608035,0.237878127,0.038804812,0.063232018,0.062601883,0.006260369,0.064741196,0.128140736,0,0.071632072,0.017761989,0.008524301,0.012318305,0.080128205,0.000866386,0.083634123,0,0.029336267,0.036065639,0.005413892,0.017805588,0.085166368,0,0.021780631,0.022750799,0.009544262,0.076446755,0,0,0,0,0,0,0.016624123,0.080759136,0.02582867,0.002924019,0.075340402,0,0.005531585,0.002081902
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Alphaproteobacteria(undef),Alphaproteobacteria(undef),EU802317.1.1439,0.064697002,0.069588902,0.062165624,0.054194534,0.061902895,0.050285954,0.078554098,0.059567353,0.059404828,0.028287654,0.10738906,0.095220233,0.01915909,0.11243916,0.085854905,0.089558445,0,0.057777556,0.001823354,0.084076248,0.059045155,0,0.060266219,0.075963104,0.067031222,0.097199628,0.072265939,0.071798333,0.064958196,0.07462359,0.083574944,0.054334313,0.057958322,0.071215678,0.057283313,0.042171707,0.034937888,0.009888529,0.071848465,0.09079984,0.001771511,0.087498486,0.067300848,0.001815673,0.083059702,0.066834011,0.021002888,0.099316031,0.046404126,0.000853133,0.093781749,0.026336829,0.004848485,0.047539616,0.021331741,0.012200117,0.081426443,0.053287614,0.094984539,0.147132845,0.053724694,0.098268146,0.017244518,0.00266007,0.063076633,0.070456886,0.001619315,0.080319135,0.003384696,0.000806198,0.132820984,0.01894878,0,0.091819925,0.123517573,0.064757612,0.041811014,0,0.063045365,0.005084556,0.051119882,0.003573258,0.044831291,0.005258729,0.040659704,0.001829224,0.049017164,0.054774665,0.088146339,0.061438034,0.084600992,0,0.047660312,0.001045293,0.073600126,0.075328074,0.074463288,0.063232018,0.056403677,0.006260369,0.058320581,0.066968023,0,0.07000407,0.050748541,0.061090826,0.019709288,0.030270655,0.00433193,0.02200898,0,0.031780956,0.074134926,0.039250717,0.087756114,0.022025785,0.000867348,0.046123688,0.060289618,0.015509425,0.068802079,0.026003777,0.0110595,0.023032744,0.025725177,0.002194354,0.023282174,0.02895815,0.039257913,0.080616757,0.058480387,0.031505986,0.00099551,0.04148689,0.055170404
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,EF572113.1.1462,0.07849903,0.062106224,0.043327556,0.113315843,0.071188329,0.15386001,0.067784584,0.070017766,0.164567428,0.045574554,0.125864597,0.124074849,0.059219006,0.154026246,0.084856592,0.067168834,0,0.088658664,0,0.086975429,0.033740089,0,0.068127031,0.077936171,0.079379079,0.089014396,0.138108238,0.123493132,0.024446633,0.062552127,0.083574944,0.069989962,0.032199068,0.026376177,0.02395484,0.107469834,0.04076087,0,0.044905291,0.07299595,0,0.057883614,0.049181389,0,0.038812945,0.034971285,0.017502407,0.04309941,0.082099608,0,0.047759224,0.071485679,0.002424242,0.160133445,0.073594505,0.014814428,0.053667428,0.052129188,0.038825797,0.048011771,0.072069711,0.03502627,0.024908748,0.00266007,0.104500094,0.019511138,0.000809658,0.026773045,0,0.000806198,0.027566619,0.011660788,0,0.115225004,0.030231574,0.117858854,0.100545534,0.000898973,0.080405683,0.001016911,0.024965524,0,0.095583695,0.003155238,0.095719719,0.000914612,0.049017164,0.040448984,0.039625418,0.048958433,0.065077686,0,0.020580589,0.010452925,0.129536221,0.083257344,0.10487787,0.132212402,0.076237937,0,0.050294813,0.071475486,0.000847206,0.065120065,0.010149708,0.007103584,0.017245627,0.008903134,0,0.02200898,0,0.053783156,0.064116692,0.036543771,0.097930736,0.04405157,0.001734696,0.064060678,0.070527477,0.005965163,0.101929006,0,0,0,0,0,0,0.006971407,0.008973237,0.018784487,0.010965073,0.090408482,0.00099551,0.094036951,0.044760894
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),EU802720.1.1395,0.092301057,0.098771344,0.039559943,0.044340982,0.024761158,0.045032198,0.05638157,0.048071899,0.071446347,0.033002263,0.088913523,0.099548425,0.024384297,0.067771548,0.093841408,0.10075325,0.001930148,0.079693181,0.003646707,0.081177067,0.059045155,0.007664989,0.089089194,0.065111232,0.068795202,0.112546937,0.052192067,0.079696149,0.041210038,0.063649533,0.104210733,0.058017995,0.029623142,0.040883074,0.024996355,0.026527364,0.066964286,0.007191658,0.074297845,0.061423421,0.005314532,0.065960397,0.060829612,0.004539182,0.064429489,0.066056871,0.033254573,0.057153565,0.089238705,0.005971932,0.105938642,0.064901472,0,0.076730609,0.037330546,0.017428738,0.146197478,0.088040406,0.108850895,0.186626399,0.066828278,0.076863203,0.019160575,0.00354676,0.032009038,0.02601485,0.002428973,0.02409574,0.005923218,0.00403099,0.081864506,0.042270355,0,0.102622269,0.039732926,0.104907332,0.085613029,0.000898973,0.083146786,0.005084556,0.033287365,0.003573258,0.064286379,0.021034918,0.067766173,0.006402283,0.052340362,0.054774665,0.042051465,0.033598925,0.057756447,0.004578964,0.054159445,0.009407633,0.05691743,0.070372279,0.058731607,0.08622548,0.07995686,0.009390553,0.071696861,0.063748406,0.00931927,0.076516077,0.058360822,0.048304374,0.007390983,0.030270655,0.011263017,0.058690612,0.001752357,0.036670334,0.078142219,0.02706946,0.066135043,0.032304484,0.001734696,0.038436407,0.047776678,0.019088523,0.061157404,0.017954989,0.023501438,0.00445795,0.004677305,0.003291531,0.009803021,0.013406551,0.007851583,0.037568974,0.103802687,0.073970576,0.002986531,0.077442195,0.068702767
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),EU802371.1.1372,0.041406082,0.056120082,0.065933238,0.094840434,0.05674432,0.104324592,0.075386594,0.104504128,0.063418668,0.033002263,0.049653006,0.060594694,0.01915909,0.084714435,0.100829598,0.06237106,0.002895222,0.04183892,0.009116768,0.097122563,0.030928415,0.002554996,0.047164867,0.088788043,0.047627448,0.106408013,0.079492533,0.135698849,0.039813088,0.060357315,0.074288839,0.069989962,0.069549986,0.075172105,0.055200283,0.071419826,0.047554348,0.011686444,0.090627041,0.060533227,0.003543021,0.059229744,0.032356177,0.009986201,0.035707909,0.039634123,0.021002888,0.067459946,0.040157417,0.004265666,0.103333594,0.044208249,0.008484848,0.095079233,0.033064198,0.015685864,0.09345535,0.063713452,0.059625331,0.085956557,0.064207561,0.071025491,0.019160575,0.00177338,0.103558652,0.048777844,0.00323863,0.054215416,0.002538522,0.001612396,0.082699858,0.042270355,0.005949902,0.094520511,0.055280592,0.094546114,0.054752519,0.001797947,0.07766458,0.006101467,0.041609206,0.003573258,0.035526683,0.006310475,0.033036009,0.007316895,0.049017164,0.04466242,0.072781381,0.05375828,0.050435207,0.003663171,0.025996534,0.01672468,0.110890856,0.101098204,0.088097411,0.096285119,0.056403677,0.006260369,0.054575223,0.103027727,0.005930444,0.074888075,0.04313626,0.051145808,0.009854644,0.014245014,0.009530246,0.026410776,0.002628535,0.039115023,0.040072933,0.02706946,0.064863215,0.03377287,0.005204087,0.076872814,0.039813898,0.005965163,0.070076192,0.013621026,0.012441938,0.012630859,0.007795508,0.005485885,0.012866464,0.05255368,0.03364964,0.085312879,0.095030629,0.04246459,0.00199102,0.091271158,0.111381758
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,Gammaproteobacteria(undef),EU803194.1.1496,0.072460643,0.056120082,0.088538919,0.051731146,0.040236882,0.060042931,0.068418085,0.112864458,0.089107242,0.020429972,0.102770176,0.037511001,0.006966942,0.026184462,0.028951073,0.031985159,0,0.028888778,0,0.033340581,0.040769274,0,0.041924327,0.055245894,0.03704357,0.076736548,0.080295487,0.085440016,0.119439264,0.116325008,0.165086309,0.155635573,0.023183329,0.104185899,0.063532402,0.114271722,0.131017081,0.000898957,0.126551274,0.084568478,0,0.181727624,0.151426907,0.000907836,0.103242433,0.116570949,0.038505294,0.140541553,0.091023479,0,0.125910682,0.052673658,0.002424242,0.038365304,0.033064198,0.007842932,0.065696335,0.033594365,0.052692153,0.041816703,0.041931468,0.06032302,0.050775524,0,0.059310864,0.030350659,0,0.040828893,0,0,0.072675633,0.03789756,0.00099165,0.074716213,0.056144351,0.066052765,0.070680524,0,0.070354973,0.001016911,0.020210186,0,0.038910177,0.002103492,0.055060015,0,0.049017164,0.05056123,0.076824791,0.031678986,0.061823802,0,0.057409012,0.00836234,0.068693451,0.075328074,0.055585271,0.063232018,0.041527982,0,0.073837066,0.050226017,0,0.076516077,0.071047957,0.055407959,0.004927322,0.033831909,0,0.052821551,0,0.080674734,0.082149512,0.024362514,0.080125148,0.016152242,0,0.046123688,0.039813898,0.003579098,0.053512728,0,0,0,0,0,0,0.013942813,0.029163021,0.090009001,0.055556368,0.034245637,0,0.07191061,0.079112277
